InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538329,22748,POPPY'S PLAYHOUSE KITCHEN,14,01/04/2023 08:57,2.11,12056,Netherlands
538547,DOT,DOTCOM POSTAGE,1,12/04/2023 10:52,15.0,12075,United Kingdom
536895,20727,LUNCH BAG BLACK SKULL,23,12/12/2023 18:51,1.53,12299,United Kingdom
538516,21929,JUMBO BAG PINK POLKADOT,9,10/14/2023 17:49,2.08,12156,United Kingdom
538493,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,17,11/11/2023 09:06,3.53,12148,U.K.
538752,84406B,CREAM CUPID HEARTS COAT HANGER,24,11/20/2023 10:50,2.68,12223,Ireland
537538,21754,home building block word,23,12/26/2023 18:06,6.13,12281,United Kingdom
537937,22197,small popcorn holder,13,01/22/2023 16:35,0.84,12136,Netherlands
539190,22748,POPPY'S PLAYHOUSE KITCHEN,1,11/14/2023 09:37,2.29,12080,United Kingdom
538420,21931,jumbo storage bag suki,17,12/16/2023 14:31,2.0,12282,Portugal
538992,21929,JUMBO BAG PINK POLKADOT,24,11/10/2023 13:09,2.08,12050,Ireland
539088,20725,LUNCH BAG RED RETROSPOT,11,07/25/2023 08:45,1.57,12091,United Kingdom
538061,23245,SET OF 3 REGENCY CAKE TINS,8,08/07/2023 08:01,5.08,12225,U.K.
539226,84991,60 TEATIME FAIRY CAKE CASES,22,11/20/2023 10:41,0.88,12109,United Kingdom
537368,84991,60 TEATIME FAIRY CAKE CASES,10,07/27/2023 10:01,0.96,12164,United Kingdom
538152,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,08/28/2023 19:00,3.57,12062,Spain
537727,AMAZONFEE,AMAZON FEE,1,06/10/2023 13:31,12.5,12056,Netherlands
538079,22960,JAM MAKING SET WITH JARS,6,12/26/2023 10:05,3.86,12185,United Kingdom
537727,22632,HAND WARMER RED POLKA DOT,15,06/10/2023 13:31,1.87,12056,Netherlands
538420,23298,SPACEBOY LUNCH BOX,1,12/16/2023 14:31,1.86,12282,Portugal
536753,47566,PARTY BUNTING,5,11/03/2023 18:46,4.85,12217,Belgium
536678,20728,LUNCH BAG CARS BLUE,6,07/19/2023 14:53,1.56,12336,United Kingdom
538393, 22960 ,JAM MAKING SET WITH JARS,13,10/18/2023 12:42,4.68,12122,United Kingdom
536789,23298,spaceboy lunch box,12,08/21/2023 16:45,2.07,12202,Netherlands
537940,22633,HAND WARMER UNION JACK,1,01/31/2023 10:43,1.68,12060,United Kingdom
538218,22625,RED KITCHEN SCALES,6,11/26/2023 14:05,8.76,12038,United Kingdom
C538242, 22752 ,SET 7 BABUSHKA NESTING BOXES,-19,11/05/2023 12:07,7.35,12184,United Kingdom
538614,M,MANUAL,1,12/03/2023 15:41,5.0,,United Kingdom
C538882,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-7,12/15/2023 16:13,4.7,12328,United Kingdom
536440,84406B,CREAM CUPID HEARTS COAT HANGER,4,02/09/2023 12:10,2.57,12073,United Kingdom
538118,21754,HOME BUILDING BLOCK WORD,6,12/22/2023 16:21,6.27,12288,United Kingdom
538732,22752,SET 7 BABUSHKA NESTING BOXES,6,04/09/2023 14:12,8.54,12024,United Kingdom
537077,71053,WHITE METAL LANTERN,8,11/05/2023 17:36,3.68,12102,Portugal
538173,21471,TRAVEL CARD WALLET SKULL,21,07/05/2023 13:19,0.41,12091,United Kingdom
537247,21931,JUMBO STORAGE BAG SUKI,22,12/06/2023 18:47,2.11,12151,France
537868,22745,POPPY'S PLAYHOUSE BEDROOM,13,08/17/2023 17:17,2.01,12184,UK
537950,47566,PARTY BUNTING,22,01/27/2023 12:12,5.04,12297,United Kingdom
537519,22197,SMALL POPCORN HOLDER,14,12/13/2023 19:45,0.92,12050,Ireland
538945,23298,SPACEBOY LUNCH BOX,24,12/27/2023 10:59,2.08,12056,Netherlands
538256,21929,JUMBO BAG PINK POLKADOT,22,08/11/2023 17:21,2.04,12229,United Kingdom
C538636,22625,RED KITCHEN SCALES,-8,11/09/2023 09:14,8.64,12070,United Kingdom
536730,22423,REGENCY CAKESTAND 3 TIER,10,12/04/2023 14:37,13.81,12218,United Kingdom
538438,23245,SET OF 3 REGENCY CAKE TINS,13,10/31/2023 10:25,5.45,12333,United Kingdom
538256,84879,ASSORTED COLOUR BIRD ORNAMENT,18,08/11/2023 17:21,1.61,12229,United Kingdom
539124,22111,SCOTTIE DOG HOT WATER BOTTLE,18,06/20/2023 11:48,4.83,12056,Netherlands
536826,22423,REGENCY CAKESTAND 3 TIER,10,11/16/2023 18:33,12.08,12008,Germany
539050,21755,LOVE BUILDING BLOCK WORD,18,12/26/2023 16:23,6.13,12203,United Kingdom
538246,20727,LUNCH BAG BLACK SKULL,19,01/21/2023 19:02,1.64,12208,United Kingdom
538565,22111,SCOTTIE DOG HOT WATER BOTTLE,11,11/12/2023 09:21,4.47,12331,Germany
537052,22748,POPPY'S PLAYHOUSE KITCHEN,8,06/15/2023 15:08,2.16,12337,Spain
536959,23245,set of 3 regency cake tins,16,12/21/2023 10:20,5.19,12120,France
536585,21755,  Love Building Block Word  ,20,02/14/2023 15:56,6.65,12161,France
538614,21931,JUMBO STORAGE BAG SUKI,7,12/03/2023 15:41,2.19,,United Kingdom
538943,23203,JUMBO BAG DOILY PATTERNS,23,01/30/2023 15:31,2.39,12010,France
538885,21777,RECIPE BOX WITH METAL HEART,7,08/20/2023 08:10,6.17,12119,UK
538133,23298,SPACEBOY LUNCH BOX,19,09/17/2023 18:38,2.18,12296,United Kingdom
537704,21755,  Love Building Block Word  ,21,06/21/2023 15:38,6.04,12025,France
537690,23203,JUMBO BAG DOILY PATTERNS,7,08/20/2023 13:58,2.31,12297,United Kingdom
537230,23298,SPACEBOY LUNCH BOX,12,07/02/2023 10:52,2.23,12023,Netherlands
538115,85123A,  White Hanging Heart T-Light Holder  ,11,12/24/2023 18:06,2.83,12199,France
537704,84991,  60 Teatime Fairy Cake Cases  ,9,06/21/2023 15:38,0.92,12025,France
536868,21754,HOME BUILDING BLOCK WORD,10,01/20/2023 14:44,5.98,,UK
536515,23203,JUMBO BAG DOILY PATTERNS,7,09/27/2023 11:11,2.32,12183,Netherlands
537198,22752,SET 7 BABUSHKA NESTING BOXES,12,06/16/2023 09:02,8.64,12004,United Kingdom
538678,71053,WHITE METAL LANTERN,4,01/17/2023 17:25,3.58,12182,United Kingdom
538978,84406B,CREAM CUPID HEARTS COAT HANGER,2,07/08/2023 12:53,2.78,12125,Portugal
537399,23203,JUMBO BAG DOILY PATTERNS,12,10/22/2023 15:20,2.0,12036,UK
537550,84991,60 TEATIME FAIRY CAKE CASES,14,09/27/2023 17:37,0.85,12006,United Kingdom
537358,POST,POSTAGE,1,05/04/2023 16:00,18.0,12081,United Kingdom
C538242,47566,PARTY BUNTING,-14,11/05/2023 12:07,5.4,12184,United Kingdom
538752,84991,60 TEATIME FAIRY CAKE CASES,7,11/20/2023 10:50,0.82,12223,Ireland
537915,21931,JUMBO STORAGE BAG SUKI,8,09/26/2023 11:51,2.08,12148,United Kingdom
538796,22960,JAM MAKING SET WITH JARS,15,12/06/2023 17:18,4.26,12191,United Kingdom
538816,84879,ASSORTED COLOUR BIRD ORNAMENT,24,12/16/2023 10:51,1.91,12093,United Kingdom
538893,23245,SET OF 3 REGENCY CAKE TINS,17,12/26/2023 14:21,4.53,12282,Portugal
538203,22748,POPPY'S PLAYHOUSE KITCHEN,21,06/24/2023 18:33,1.93,12192,Germany
539039,84406B,CREAM CUPID HEARTS COAT HANGER,22,09/30/2023 18:20,2.53,,United Kingdom
537114,22960,jam making set with jars,16,12/03/2023 12:40,4.29,12024,United Kingdom
537019,21754,HOME BUILDING BLOCK WORD,3,12/22/2023 13:40,5.45,,Netherlands
536913,47566,PARTY BUNTING,23,02/06/2023 14:16,5.06,12266,Netherlands
538733,22960,JAM MAKING SET WITH JARS,3,08/20/2023 14:47,4.35,12225,United Kingdom
536935,22625,RED KITCHEN SCALES,4,12/23/2023 17:09,7.71,12234,Ireland
538324, 21471 ,travel card wallet skull,13,01/05/2023 12:10,0.38,12192,Germany
536605,47566,  Party Bunting  ,22,11/05/2023 17:59,4.85,12248,United Kingdom
536889,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,01/18/2023 18:17,2.87,12257,France
536586,20727,LUNCH BAG BLACK SKULL,13,01/08/2023 17:35,1.56,12139,Netherlands
536700,23245,SET OF 3 REGENCY CAKE TINS,8,12/21/2023 18:34,4.7,12140,United Kingdom
538278,20725,LUNCH BAG RED RETROSPOT,21,12/06/2023 17:01,1.83,12293,United Kingdom
538100,M,MANUAL,1,04/21/2023 18:46,5.0,12317,Netherlands
538401,22633,HAND WARMER UNION JACK,12,05/12/2023 16:50,2.12,12189,Germany
537307,20725,lunch bag red retrospot,13,09/11/2023 12:50,1.7,12104,Australia
538747,M,MANUAL,1,02/03/2023 08:53,5.0,12223,Ireland
538150,20728,LUNCH BAG CARS BLUE,13,11/12/2023 14:42,1.82,12215,United Kingdom
536957,84991,60 TEATIME FAIRY CAKE CASES,10,09/17/2023 19:41,0.9,12008,Germany
537074,21212,PACK OF 72 RETROSPOT CAKE CASES,16,05/22/2023 15:24,0.52,12155,United Kingdom
538164,22625,RED KITCHEN SCALES,16,09/30/2023 08:38,8.33,12338,Spain
537875,84879,ASSORTED COLOUR BIRD ORNAMENT,5,07/17/2023 16:01,1.74,12346,United Kingdom
536877,21929,JUMBO BAG PINK POLKADOT,11,08/20/2023 11:36,2.37,12190,Netherlands
538473,22752,SET 7 BABUSHKA NESTING BOXES,20,08/07/2023 17:26,7.21,,United Kingdom
536987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,09/07/2023 13:39,2.73,12239,United Kingdom
536642,22423,REGENCY CAKESTAND 3 TIER,16,04/30/2023 14:46,13.64,12173,United Kingdom
538270,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,12/13/2023 17:20,2.44,12135,United Kingdom
537624,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,12/09/2023 08:17,2.32,12229,U.K.
539226,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/20/2023 10:41,2.31,12109,United Kingdom
537574, 23298 ,SPACEBOY LUNCH BOX,2,12/16/2023 17:07,1.76,12060,United Kingdom
537468,84879,ASSORTED COLOUR BIRD ORNAMENT,4,11/12/2023 17:31,1.74,12111,United Kingdom
538867,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,20,04/02/2023 09:55,3.74,12071,United Kingdom
538551,21471,TRAVEL CARD WALLET SKULL,12,11/06/2023 16:54,0.42,12032,United Kingdom
537252,47566,party bunting,18,06/11/2023 11:57,5.41,12312,Netherlands
538606,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,12/16/2023 09:04,4.28,12226,United Kingdom
537091,22748,POPPY'S PLAYHOUSE KITCHEN,21,11/11/2023 16:34,2.18,12310,Australia
536722,71053,WHITE METAL LANTERN,21,04/21/2023 19:02,3.58,12139,Netherlands
538072, 85123A ,WHITE HANGING HEART T-LIGHT HOLDER,12,11/13/2023 10:20,2.33,12267,France
538876,22622,BOX OF VINTAGE ALPHABET BLOCKS,14,05/20/2023 19:10,9.71,12123,Australia
539078,22625,RED KITCHEN SCALES,15,11/01/2023 08:30,8.75,12278,Germany
539016,M,MANUAL,1,12/28/2023 18:08,5.0,12222,United Kingdom
538672,22632,HAND WARMER RED POLKA DOT,17,12/09/2023 19:53,2.04,12231,Italy
538881,23245,SET OF 3 REGENCY CAKE TINS,20,11/07/2023 10:56,5.51,12154,Portugal
538430,20728,LUNCH BAG CARS BLUE,9,03/11/2023 08:50,1.68,12333,United Kingdom
538814,21754,HOME BUILDING BLOCK WORD,13,11/14/2023 18:40,5.53,,United Kingdom
537774,23355,HOT WATER BOTTLE KEEP CALM,10,01/25/2023 13:32,4.05,12083,United Kingdom
538382,23203,jumbo bag doily patterns,3,12/07/2023 09:54,2.21,12072,Australia
537323,22960,JAM MAKING SET WITH JARS,3,06/06/2023 18:11,0.0,12195,Italy
536940,21929,JUMBO BAG PINK POLKADOT,3,02/26/2023 10:01,1.93,12342,Spain
536766,21754,HOME BUILDING BLOCK WORD,4,06/16/2023 14:32,6.4,12253,France
536612,21929,JUMBO BAG PINK POLKADOT,2,12/05/2023 14:10,1.97,12303,France
537427,22748,POPPY'S PLAYHOUSE KITCHEN,20,04/18/2023 17:55,2.34,12309,United Kingdom
538928,BANK CHARGES,BANK CHARGES,1,02/09/2023 08:12,15.0,12208,United Kingdom
538204,84991,60 TEATIME FAIRY CAKE CASES,13,05/13/2023 19:27,0.8,12125,Portugal
538160,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,08/20/2023 15:04,3.82,12028,United Kingdom
538680,84406B,cream cupid hearts coat hanger,24,12/31/2023 19:04,3.07,12208,United Kingdom
538861,22748,POPPY'S PLAYHOUSE KITCHEN,12,11/25/2023 15:17,2.06,12289,Belgium
538358,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,07/18/2023 10:17,3.69,12085,U.K.
537292,84029G,knitted union flag hot water bottle,20,03/06/2023 16:47,3.99,12168,United Kingdom
537315,23298,spaceboy lunch box,1,11/19/2023 18:07,2.0,12299,United Kingdom
536769,47566,PARTY BUNTING,2,03/08/2023 13:23,5.18,12155,United Kingdom
538552, 21212 ,PACK OF 72 RETROSPOT CAKE CASES,22,10/26/2023 13:50,0.0,12267,France
538539,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,01/23/2023 14:00,4.55,12017,Netherlands
537466,71053,WHITE METAL LANTERN,14,01/23/2023 12:23,3.86,12113,United Kingdom
538867,22632,  Hand Warmer Red Polka Dot  ,16,04/02/2023 09:55,1.71,12071,United Kingdom
539194,22633,HAND WARMER UNION JACK,19,10/21/2023 10:36,1.97,12312,Netherlands
538309,20728,  Lunch Bag Cars Blue  ,22,12/19/2023 19:11,1.72,12106,United Kingdom
538168,23355,HOT WATER BOTTLE KEEP CALM,23,02/18/2023 16:23,3.99,12094,United Kingdom
537814,22197,SMALL POPCORN HOLDER,5,06/01/2023 09:33,0.78,12205,United Kingdom
538814,23355,HOT WATER BOTTLE KEEP CALM,12,11/14/2023 18:40,4.2,,United Kingdom
539085,23245,SET OF 3 REGENCY CAKE TINS,15,12/06/2023 13:17,4.71,12060,United Kingdom
537629,47566,PARTY BUNTING,3,08/03/2023 13:34,5.59,12263,United Kingdom
536537,71053,WHITE METAL LANTERN,4,09/19/2023 12:25,3.66,12294,United Kingdom
538714,22625,RED KITCHEN SCALES,6,12/27/2023 09:10,8.68,12216,Belgium
537582,84406B,CREAM CUPID HEARTS COAT HANGER,7,01/15/2023 18:42,2.85,12233,United Kingdom
537070,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,11/24/2023 19:08,2.56,12053,Belgium
539129,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/17/2023 12:31,2.8,12202,Netherlands
538311,23355,HOT WATER BOTTLE KEEP CALM,7,11/27/2023 17:16,3.71,12308,United Kingdom
537403,21754,home building block word,13,01/03/2023 19:53,5.64,12161,France
536910,23245,SET OF 3 REGENCY CAKE TINS,15,12/11/2023 13:40,4.81,12205,United Kingdom
538458,BANK CHARGES,BANK CHARGES,1,04/03/2023 14:01,15.0,12134,UK
536675, 23298 ,SPACEBOY LUNCH BOX,21,10/27/2023 11:12,1.92,12227,United Kingdom
537861,22111,SCOTTIE DOG HOT WATER BOTTLE,23,12/12/2023 19:53,4.46,12209,United Kingdom
537205,85123A,white hanging heart t-light holder,10,11/22/2023 11:36,2.36,12136,Netherlands
537753,22197,small popcorn holder,13,12/23/2023 19:09,0.88,12155,United Kingdom
538256,22622,BOX OF VINTAGE ALPHABET BLOCKS,23,08/11/2023 17:21,10.72,12229,United Kingdom
536535,22633,HAND WARMER UNION JACK,19,03/01/2023 16:16,1.79,12259,  united kingdom
538680,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,12/31/2023 19:04,4.31,12208,United Kingdom
536944,21471,  Travel Card Wallet Skull  ,5,05/15/2023 09:50,0.39,12281,  united kingdom
539085,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/06/2023 13:17,2.91,12060,United Kingdom
537411, 21755 ,LOVE BUILDING BLOCK WORD,16,12/24/2023 09:52,6.56,12040,Belgium
538950,21929,JUMBO BAG PINK POLKADOT,24,06/10/2023 14:57,2.36,12131,France
537112,84879,ASSORTED COLOUR BIRD ORNAMENT,21,03/26/2023 14:48,1.71,12231,Italy
537168,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,20,04/26/2023 13:39,3.88,12211,Portugal
537990,47566,PARTY BUNTING,10,08/09/2023 13:57,4.72,12296,United Kingdom
C539195,22197,SMALL POPCORN HOLDER,-6,03/29/2023 16:41,0.93,12191,U.K.
538231,84029E,RED WOOLLY HOTTIE WHITE HEART,24,03/08/2023 14:01,3.59,12004,United Kingdom
537331,84029G,knitted union flag hot water bottle,2,09/16/2023 14:03,3.45,12072,Australia
538728,POST,POSTAGE,1,12/02/2023 18:31,18.0,12068,United Kingdom
536730,22197,SMALL POPCORN HOLDER,4,12/04/2023 14:37,0.95,12218,United Kingdom
538898,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,11/26/2023 09:49,4.74,12245,France
539014,23203,JUMBO BAG DOILY PATTERNS,4,08/05/2023 10:15,1.96,12251,United Kingdom
537194,22632,HAND WARMER RED POLKA DOT,23,11/24/2023 13:14,2.05,12161,France
536579,84879,ASSORTED COLOUR BIRD ORNAMENT,20,01/19/2023 09:49,1.67,12287,United Kingdom
538474,22197,SMALL POPCORN HOLDER,3,12/21/2023 15:20,0.88,12139,Netherlands
539099,21929,JUMBO BAG PINK POLKADOT,3,01/17/2023 10:51,1.87,12331,Germany
538207,47566,PARTY BUNTING,9,12/14/2023 08:26,5.02,,United Kingdom
537112,84029E,RED WOOLLY HOTTIE WHITE HEART,24,03/26/2023 14:48,3.59,12231,Italy
538438,21471,TRAVEL CARD WALLET SKULL,18,10/31/2023 10:25,0.43,12333,United Kingdom
539021,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,08/03/2023 08:05,4.63,12310,Australia
538218,84991,60 TEATIME FAIRY CAKE CASES,24,11/26/2023 14:05,0.78,12038,United Kingdom
536585,21471,TRAVEL CARD WALLET SKULL,10,02/14/2023 15:56,0.46,12161,France
536877,20728,LUNCH BAG CARS BLUE,5,08/20/2023 11:36,1.5,12190,Netherlands
538089,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,09/24/2023 19:33,2.71,12262,United Kingdom
538238,23355,HOT WATER BOTTLE KEEP CALM,18,12/30/2023 10:44,4.38,12013,U.K.
538672,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,12/09/2023 19:53,2.65,12231,Italy
536724,22197,SMALL POPCORN HOLDER,9,10/19/2023 10:16,0.83,12052,United Kingdom
537471,21471,TRAVEL CARD WALLET SKULL,22,03/07/2023 17:51,0.44,12249,United Kingdom
538374,23245,SET OF 3 REGENCY CAKE TINS,10,12/12/2023 12:17,5.01,12199,France
538566,84029E,RED WOOLLY HOTTIE WHITE HEART,1,10/26/2023 19:41,4.14,,United Kingdom
538545,22748,POPPY'S PLAYHOUSE KITCHEN,4,12/31/2023 19:08,2.35,12273,United Kingdom
536939,23298,SPACEBOY LUNCH BOX,9,07/24/2023 09:22,2.11,12057,U.K.
538609,21471,TRAVEL CARD WALLET SKULL,4,11/19/2023 13:03,0.39,12228,United Kingdom
536899,22423,REGENCY CAKESTAND 3 TIER,14,03/20/2023 18:35,13.38,12104,Australia
536566,23355,HOT WATER BOTTLE KEEP CALM,23,07/31/2023 11:47,4.33,12016,United Kingdom
538358,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,07/18/2023 10:17,3.7,12085,U.K.
538094,20725,LUNCH BAG RED RETROSPOT,11,11/05/2023 08:23,1.51,12070,United Kingdom
536798,21212,pack of 72 retrospot cake cases,7,11/11/2023 18:52,0.63,12287,United Kingdom
536671, 23298 ,SPACEBOY LUNCH BOX,9,10/10/2023 09:58,2.04,12267,France
538672,21931,JUMBO STORAGE BAG SUKI,4,12/09/2023 19:53,2.19,12231,Italy
536612,84991,60 TEATIME FAIRY CAKE CASES,8,12/05/2023 14:10,0.81,12303,France
538605, 22749 ,FELTCRAFT PRINCESS CHARLOTTE DOLL,20,03/03/2023 14:10,3.85,12217,Belgium
538755,POST,POSTAGE,1,06/06/2023 17:49,18.0,12323,Spain
538137,21754,HOME BUILDING BLOCK WORD,10,12/20/2023 10:00,6.07,12211,Portugal
537281,22111,  Scottie Dog Hot Water Bottle  ,12,11/02/2023 08:00,4.63,12178,United Kingdom
537386,21931,JUMBO STORAGE BAG SUKI,1,12/21/2023 08:07,2.07,12154,Portugal
536957,22748,POPPY'S PLAYHOUSE KITCHEN,13,09/17/2023 19:41,1.96,12008,Germany
536483,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,11/11/2023 11:12,4.13,12310,Australia
538824,21929,JUMBO BAG PINK POLKADOT,3,10/19/2023 11:55,1.97,12271,France
538343,22752,SET 7 BABUSHKA NESTING BOXES,14,10/26/2023 12:28,7.63,12319,United Kingdom
C538171,84991,  60 Teatime Fairy Cake Cases  ,-10,03/19/2023 16:49,0.93,,United Kingdom
538482,71053,WHITE METAL LANTERN,15,02/06/2023 16:38,3.75,12309,United Kingdom
537421,21212,PACK OF 72 RETROSPOT CAKE CASES,11,04/20/2023 14:21,0.59,12153,Australia
538770,84029G,knitted union flag hot water bottle,13,09/04/2023 13:06,3.86,12243,United Kingdom
538871,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,02/25/2023 17:41,3.75,12291,United Kingdom
538294,84029E,RED WOOLLY HOTTIE WHITE HEART,9,06/11/2023 17:47,4.11,12024,United Kingdom
538801,22745,POPPY'S PLAYHOUSE BEDROOM,24,09/05/2023 08:27,2.14,12087,Ireland
537039,84029E,RED WOOLLY HOTTIE WHITE HEART,10,09/26/2023 14:10,3.75,12295,United Kingdom
538550,22960,JAM MAKING SET WITH JARS,24,06/21/2023 14:30,4.82,12028,United Kingdom
538496,23298,SPACEBOY LUNCH BOX,23,06/07/2023 09:18,1.99,12269,Spain
536694,84406B,CREAM CUPID HEARTS COAT HANGER,22,11/26/2023 11:34,2.74,12104,Australia
C539001,21754,HOME BUILDING BLOCK WORD,-16,11/10/2023 08:35,5.51,12220,Netherlands
539184,20728,lunch bag cars blue,18,09/07/2023 14:55,1.87,12333,United Kingdom
537805,21755,LOVE BUILDING BLOCK WORD,22,11/22/2023 13:28,5.67,12172,Germany
539058,DOT,DOTCOM POSTAGE,1,01/24/2023 16:11,15.0,12118,France
537525,23355,hot water bottle keep calm,6,03/15/2023 18:03,4.14,12167,United Kingdom
539184,M,MANUAL,1,09/07/2023 14:55,5.0,12333,United Kingdom
538490,20725,LUNCH BAG RED RETROSPOT,13,04/19/2023 10:54,1.51,12120,France
536537,20725,LUNCH BAG RED RETROSPOT,7,09/19/2023 12:25,1.55,12294,United Kingdom
536706,23355,HOT WATER BOTTLE KEEP CALM,5,11/12/2023 08:04,3.93,12192,Germany
537945,21777,RECIPE BOX WITH METAL HEART,14,04/18/2023 13:55,6.34,12177,United Kingdom
539193,22748,  Poppy'S Playhouse Kitchen  ,17,12/25/2023 11:42,2.14,12284,Germany
538116,20725,LUNCH BAG RED RETROSPOT,24,07/05/2023 13:29,1.71,12228,United Kingdom
537319,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/25/2023 18:34,2.76,12071,United Kingdom
538663,21931,JUMBO STORAGE BAG SUKI,19,07/22/2023 19:36,2.29,12126,Belgium
C536555,22752,SET 7 BABUSHKA NESTING BOXES,-21,11/20/2023 18:19,7.62,12039,United Kingdom
536817,23298,SPACEBOY LUNCH BOX,2,02/22/2023 16:17,2.24,12033,United Kingdom
538278,84406B,CREAM CUPID HEARTS COAT HANGER,17,12/06/2023 17:01,2.66,12293,United Kingdom
536706,21777,RECIPE BOX WITH METAL HEART,18,11/12/2023 08:04,5.92,12192,Germany
538181,20725,LUNCH BAG RED RETROSPOT,19,11/24/2023 12:52,1.53,12009,United Kingdom
538308,21754,HOME BUILDING BLOCK WORD,3,12/19/2023 09:37,5.65,12348,U.K.
C536555,23203,  Jumbo Bag Doily Patterns  ,-13,11/20/2023 18:19,2.38,12039,United Kingdom
538770,21471,TRAVEL CARD WALLET SKULL,10,09/04/2023 13:06,0.46,12243,United Kingdom
538814,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,11/14/2023 18:40,3.83,,United Kingdom
538158,22632,hand warmer red polka dot,3,11/11/2023 17:28,2.08,12150,United Kingdom
536945,22748,POPPY'S PLAYHOUSE KITCHEN,23,02/12/2023 16:11,2.18,12177,United Kingdom
537368,22632,HAND WARMER RED POLKA DOT,6,07/27/2023 10:01,0.0,12164,United Kingdom
538703,22632,HAND WARMER RED POLKA DOT,9,08/30/2023 18:05,1.84,12261,Spain
537085,84879,ASSORTED COLOUR BIRD ORNAMENT,14,07/07/2023 18:48,1.57,,United Kingdom
538208,20727,LUNCH BAG BLACK SKULL,17,10/10/2023 11:32,1.85,12026,United Kingdom
537956,71053,WHITE METAL LANTERN,16,03/18/2023 19:52,3.56,12207,Ireland
536727,21931,JUMBO STORAGE BAG SUKI,24,11/09/2023 19:27,2.05,12203,United Kingdom
536957,84406B,CREAM CUPID HEARTS COAT HANGER,21,09/17/2023 19:41,3.03,12008,Germany
536368, 21755 ,LOVE BUILDING BLOCK WORD,13,06/14/2023 18:06,6.64,12046,Germany
537727,21755,LOVE BUILDING BLOCK WORD,11,06/10/2023 13:31,6.26,12056,Netherlands
538502,23355,HOT WATER BOTTLE KEEP CALM,15,10/12/2023 12:22,3.94,12215,United Kingdom
538322,22632,HAND WARMER RED POLKA DOT,16,12/11/2023 12:54,2.13,12007,United Kingdom
538281,22745,POPPY'S PLAYHOUSE BEDROOM,3,11/05/2023 18:52,1.99,12027,United Kingdom
536700,22745,POPPY'S PLAYHOUSE BEDROOM,1,12/21/2023 18:34,2.14,12140,United Kingdom
536492,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,11/24/2023 12:26,3.67,12348,United Kingdom
537438,BANK CHARGES,BANK CHARGES,1,12/27/2023 12:31,15.0,12070,United Kingdom
538264,21754,HOME BUILDING BLOCK WORD,20,08/08/2023 11:25,6.22,12088,Australia
539036,DOT,DOTCOM POSTAGE,1,12/26/2023 15:28,15.0,12088,Australia
537319,20727,LUNCH BAG BLACK SKULL,17,10/25/2023 18:34,1.85,12071,United Kingdom
537479, 85123A ,WHITE HANGING HEART T-LIGHT HOLDER,14,05/09/2023 11:27,2.7,12043,Netherlands
538721,22960,JAM MAKING SET WITH JARS,13,03/06/2023 18:06,4.17,12147,United Kingdom
C536684,21777,recipe box with metal heart,-18,04/12/2023 12:05,5.82,12176,United Kingdom
538877,84406B,CREAM CUPID HEARTS COAT HANGER,19,03/04/2023 12:56,2.96,12078,United Kingdom
539177,23355,hot water bottle keep calm,1,04/30/2023 19:17,3.7,12261,Spain
537135,22111,SCOTTIE DOG HOT WATER BOTTLE,13,09/30/2023 10:49,4.65,12081,United Kingdom
538103,71053,WHITE METAL LANTERN,20,12/06/2023 14:13,3.15,12068,United Kingdom
538478,21471,  Travel Card Wallet Skull  ,20,05/08/2023 16:18,0.46,12254,United Kingdom
